"FieldID","Column","Row2","ID2","Latitude","Longitude","Year","SampleID","Crop","GrainWeightWet","Strip","Field","StripMean","RelativeYield"
"CookEast",17,"P",376,46.78305,-117.08213,2013,"cf13gpgb_375_17-p","GB",417,5,"A",355.263157894737,1.17377777777778
"CookEast",18,"R",422,46.78343,-117.08193,2013,"cf13gpgb_421_18-r","GB",78,5,"A",355.263157894737,0.219555555555556
"CookEast",8,"A",4,46.77876,-117.08626,2013,"cf13gpsb_3_8-a","SB",826,6,"A",862,0.958236658932715
"CookEast",8,"B",25,46.77905,-117.08597,2013,"cf13gpsb_24_8-b","SB",867,6,"A",862,1.00580046403712
"CookEast",9,"C",49,46.77924,-117.08581,2013,"cf13gpsb_48_9-c","SB",1018,6,"A",862,1.18097447795824
"CookEast",9,"D",74,46.77951,-117.08569,2013,"cf13gpsb_73_9-d","SB",1266,6,"A",862,1.46867749419954
"CookEast",10,"D",75,46.77964,-117.0853,2013,"cf13gpsb_74_10-d","SB",733,6,"A",862,0.850348027842227
"CookEast",10,"E",102,46.77993,-117.08516,2013,"cf13gpsb_101_10-e","SB",954,6,"A",862,1.10672853828306
"CookEast",11,"F",129,46.78006,-117.08477,2013,"cf13gpsb_128_11-f","SB",1051,6,"A",862,1.21925754060325
"CookEast",12,"G",155,46.78044,-117.08459,2013,"cf13gpsb_154_12-g","SB",556,6,"A",862,0.645011600928074
"CookEast",12,"H",181,46.78072,-117.08437,2013,"cf13gpsb_180_12-h","SB",890,6,"A",862,1.03248259860789
"CookEast",13,"I",206,46.78096,-117.08415,2013,"cf13gpsb_205_13-i","SB",996,6,"A",862,1.1554524361949
"CookEast",14,"I",207,46.78104,-117.08375,2013,"cf13gpsb_206_14-i","SB",838,6,"A",862,0.97215777262181
"CookEast",13,"J",231,46.78125,-117.08379,2013,"cf13gpsb_230_13-j","SB",812,6,"A",862,0.94199535962877
"CookEast",15,"K",255,46.78152,-117.08336,2013,"cf13gpsb_254_15-k","SB",697,6,"A",862,0.808584686774942
"CookEast",15,"L",278,46.7818,-117.08308,2013,"cf13gpsb_277_15-l","SB",941,6,"A",862,1.09164733178654
"CookEast",15,"M",303,46.78208,-117.08301,2013,"cf13gpsb_302_15-m","SB",955,6,"A",862,1.10788863109049
"CookEast",16,"M",304,46.78216,-117.08261,2013,"cf13gpsb_303_16-m","SB",626,6,"A",862,0.726218097447796
"CookEast",16,"N",329,46.78244,-117.08265,2013,"cf13gpsb_328_16-n","SB",763,6,"A",862,0.885150812064965
"CookEast",17,"N",330,46.78248,-117.08224,2013,"cf13gpsb_329_17-n","SB",789,6,"A",862,0.915313225058005
"CookEast",17,"O",354,46.78277,-117.08211,2013,"cf13gpsb_353_17-o","SB",888,6,"A",862,1.03016241299304
"CookEast",18,"Q",399,46.78314,-117.08183,2013,"cf13gpsb_398_18-q","SB",1004,6,"A",862,1.16473317865429
"CookEast",19,"Q",400,46.78328,-117.08141,2013,"cf13gpsb_399_19-q","SB",632,6,"A",862,0.733178654292343
"CookEast",9,"A",5,46.77867,-117.08584,2013,"cf13gpgb_4_9-a","GB",444,1,"B",448.277777777778,0.99045730573801
"CookEast",9,"B",26,46.77895,-117.08556,2013,"CF13GPGB_25_9-B","GB",440,1,"B",448.277777777778,0.981534266947577
"CookEast",10,"C",50,46.77932,-117.08534,2013,"cf13gpgb_49_10-c","GB",487,1,"B",448.277777777778,1.08637997273516
"CookEast",11,"E",103,46.77978,-117.08474,2013,"cf13gpgb_102_11-e","GB",470,1,"B",448.277777777778,1.04845705787582
"CookEast",14,"H",183,46.78074,-117.08353,2013,"cf13gpgb_182_14-h","GB",365,1,"B",448.277777777778,0.814227289626967
"CookEast",15,"I",208,46.78095,-117.08332,2013,"CF13GPGB_207_15-I","GB",242,1,"B",448.277777777778,0.539843846821167
"CookEast",14,"J",232,46.78127,-117.08328,2013,"cf13gpgb_231_14-j","GB",517,1,"B",448.277777777778,1.1533027636634
"CookEast",15,"J",233,46.78123,-117.08295,2013,"CF13GPGB_232_15-J","GB",583,1,"B",448.277777777778,1.30053290370554
"CookEast",16,"K",256,46.78159,-117.08294,2013,"cf13gpgb_255_16-k","GB",467,1,"B",448.277777777778,1.041764778783
"CookEast",17,"K",257,46.78162,-117.08252,2013,"cf13gpgb_256_17-k","GB",338,1,"B",448.277777777778,0.753996777791548
"CookEast",16,"L",279,46.78186,-117.08265,2013,"cf13gpgb_278_16-L","GB",490,1,"B",448.277777777778,1.09307225182798
"CookEast",17,"L",280,46.78191,-117.08225,2013,"cf13gpgb_279_17-l","GB",428,1,"B",448.277777777778,0.95476515057628
"CookEast",17,"M",305,46.7822,-117.08219,2013,"cf13gpgb_304_17-m","GB",451,1,"B",448.277777777778,1.00607262362127
"CookEast",18,"N",331,46.78228,-117.08182,2013,"cf13gpgb_330_18-n","GB",493,1,"B",448.277777777778,1.09976453092081
"CookEast",18,"O",355,46.78257,-117.08169,2013,"cf13gpgb_354_18-o","GB",459,1,"B",448.277777777778,1.02391870120213
"CookEast",18,"P",377,46.78282,-117.08165,2013,"cf13gpgb_376_18-p","GB",436,1,"B",448.277777777778,0.972611228157145
"CookEast",19,"P",378,46.78299,-117.08129,2013,"cf13gpgb_377_19-p","GB",436,1,"B",448.277777777778,0.972611228157145
"CookEast",20,"Q",401,46.78328,-117.08099,2013,"cf13gpgb_400_20-q","GB",523,1,"B",448.277777777778,1.16668732184905
"CookEast",10,"A",6,46.77877,-117.08542,2013,"CF13GPGB_5_10-A","GB",307,2,"B",474.416666666667,0.647110486562445
"CookEast",10,"B",27,46.77906,-117.08512,2013,"CF13GPGB_26_10-B","GB",326,2,"B",474.416666666667,0.687159669769893
"CookEast",11,"C",51,46.7792,-117.08496,2013,"cf13gpgb_50_11-c","GB",467,2,"B",474.416666666667,0.98436676620411
"CookEast",12,"C",52,46.77929,-117.08456,2013,"CF13GPGB_51_12-C","GB",468,2,"B",474.416666666667,0.986474617951871
"CookEast",16,"I",209,46.78101,-117.0829,2013,"cf13gpgb_208_16-i","GB",381,2,"B",474.416666666667,0.803091515896715
"CookEast",16,"J",234,46.7813,-117.08253,2013,"CF13GPGB_233_16-J","GB",817,2,"B",474.416666666667,1.72211487792025
"CookEast",18,"M",306,46.782,-117.08177,2013,"cf13gpgb_305_18-m","GB",409,2,"B",474.416666666667,0.862111364834007
"CookEast",19,"N",332,46.78242,-117.08141,2013,"cf13gpgb_331_19-n","GB",473,2,"B",474.416666666667,0.997013876690673
"CookEast",19,"O",356,46.78271,-117.08127,2013,"CF13GPGB_355_19-O","GB",449,2,"B",474.416666666667,0.946425434744423
"CookEast",20,"O",357,46.78271,-117.08086,2013,"cf13gpgb_356_20-o","GB",595,2,"B",474.416666666667,1.25417178991744
"CookEast",20,"P",379,46.783,-117.08087,2013,"cf13gpgb_378_20-p","GB",507,2,"B",474.416666666667,1.06868083611453
"CookEast",21,"Q",402,46.78314,-117.08057,2013,"cf13gpgb_401_21-q","GB",494,2,"B",474.416666666667,1.04127876339364
"CookEast",11,"A",7,46.77863,-117.08501,2013,"cf13gpgb_6_11-a","GB",296,3,"B",298.4,0.991957104557641
"CookEast",11,"B",28,46.77892,-117.08472,2013,"cf13gpgb_27_11-b","GB",271,3,"B",298.4,0.908176943699732
"CookEast",12,"B",29,46.77901,-117.0843,2013,"cf13gpgb_28_12-b","GB",305,3,"B",298.4,1.02211796246649
"CookEast",13,"C",53,46.77925,-117.08414,2013,"cf13gpgb_52_13-c","GB",235,3,"B",298.4,0.787533512064343
"CookEast",16,"G",159,46.78044,-117.08292,2013,"cf13gpgb_158_16-g","GB",143,3,"B",298.4,0.479222520107239
"CookEast",17,"I",210,46.78105,-117.08248,2013,"CF13GPGB_209_17-I","GB",352,3,"B",298.4,1.17962466487936
"CookEast",17,"J",235,46.78134,-117.08212,2013,"cf13gpgb_234_17-j","GB",392,3,"B",298.4,1.31367292225201
"CookEast",18,"K",258,46.78143,-117.0821,2013,"CF13GPGB_257_18-K","GB",220,3,"B",298.4,0.737265415549598
"CookEast",19,"K",259,46.78156,-117.08168,2013,"cf13gpgb_258_19-k","GB",214,3,"B",298.4,0.7171581769437
"CookEast",18,"L",281,46.7817,-117.08181,2013,"cf13gpgb_280_18-l","GB",372,3,"B",298.4,1.24664879356568
"CookEast",19,"L",282,46.78185,-117.08141,2013,"cf13gpgb_281_19-l","GB",226,3,"B",298.4,0.757372654155496
"CookEast",19,"M",307,46.78214,-117.08136,2013,"CF13GPGB_306_19-M","GB",469,3,"B",298.4,1.57171581769437
"CookEast",20,"M",308,46.78214,-117.08094,2013,"cf13gpgb_307_20-m","GB",347,3,"B",298.4,1.16286863270777
"CookEast",20,"N",333,46.78242,-117.08099,2013,"CF13GPGB_332_20-N","GB",332,3,"B",298.4,1.11260053619303
"CookEast",21,"P",380,46.78285,-117.08045,2013,"cf13gpgb_379_21-p","GB",302,3,"B",298.4,1.01206434316354
"CookEast",13,"A",9,46.77867,-117.08417,2013,"cf13gpgb_8_13-a","GB",490,4,"B",411.5,1.19076549210207
"CookEast",13,"B",30,46.77896,-117.08388,2013,"CF13GPGB_29_13-B","GB",347,4,"B",411.5,0.84325637910085
"CookEast",15,"D",80,46.77952,-117.08322,2013,"cf13gpgb_79_15-d","GB",510,4,"B",411.5,1.23936816524909
"CookEast",17,"G",160,46.78048,-117.0825,2013,"cf13gpgb_159_17-g","GB",327,4,"B",411.5,0.794653705953827
"CookEast",17,"H",186,46.78077,-117.08228,2013,"CF13GPGB_185_17-H","GB",218,4,"B",411.5,0.529769137302552
"CookEast",18,"I",211,46.78085,-117.08206,2013,"cf13gpgb_210_18-i","GB",529,4,"B",411.5,1.28554070473876
"CookEast",19,"I",212,46.78099,-117.08164,2013,"cf13gpgb_211_19-i","GB",429,4,"B",411.5,1.04252733900365
"CookEast",18,"J",236,46.78114,-117.0817,2013,"cf13gpgb_235_18-J","GB",371,4,"B",411.5,0.901579586877278
"CookEast",20,"K",260,46.78157,-117.08127,2013,"cf13gpgb_259_20-k","GB",336,4,"B",411.5,0.816524908869988
"CookEast",20,"L",283,46.78185,-117.08099,2013,"cf13gpgb_282_20-l","GB",345,4,"B",411.5,0.838396111786148
"CookEast",21,"N",334,46.78228,-117.08057,2013,"cf13gpgb_333_21-N","GB",542,4,"B",411.5,1.31713244228433
"CookEast",22,"N",335,46.78254,-117.08015,2013,"cf13gpgb_334_22-n","GB",394,4,"B",411.5,0.957472660996355
"CookEast",21,"O",358,46.78256,-117.08041,2013,"cf13gpgb_357_21-o","GB",485,4,"B",411.5,1.17861482381531
"CookEast",22,"O",359,46.78283,-117.08002,2013,"cf13gpgb_358_22-o","GB",438,4,"B",411.5,1.06439854191981
"CookEast",14,"A",10,46.77874,-117.08375,2013,"cf13gpsw_9_14-a","SW",568,5,"B",780.142857142857,0.728071781724959
"CookEast",14,"B",31,46.77902,-117.08347,2013,"cf13gpsw_30_14-b","SW",721,5,"B",780.142857142857,0.924189708844534
"CookEast",15,"C",55,46.77923,-117.0833,2013,"cf13gpsw_54_15-c","SW",613,5,"B",780.142857142857,0.785753524995422
"CookEast",16,"C",56,46.77931,-117.0829,2013,"cf13gpsw_55_16-c","SW",857,5,"B",780.142857142857,1.09851675517305
"CookEast",16,"D",81,46.77958,-117.0828,2013,"cf13gpsw_80_16-d","SW",919,5,"B",780.142857142857,1.17798937923457
"CookEast",16,"E",108,46.77987,-117.08265,2013,"cf13gpsw_107_16-e","SW",786,5,"B",780.142857142857,1.00750778245743
"CookEast",17,"F",135,46.78019,-117.08227,2013,"cf13gpsw_134_17-f","SW",766,5,"B",780.142857142857,0.981871452114997
